2.086313193588161, 18.23863636363636
7.178791615289764, 20.539772727272723
11.926017262638716, 22.92613636363636
16.932182490752155, 25.312499999999996
21.852034525277432, 26.590909090909086
27.030826140567196, 27.869318181818176
31.778051787916144, 29.23295454545454
36.95684340320592, 30.596590909090903
41.8766954377312, 31.619318181818176
46.79654747225648, 32.72727272727272
51.88902589395808, 33.57954545454545
56.98150431565968, 34.68749999999999
61.98766954377312, 35.96590909090908
66.82120838471025, 36.98863636363636
72, 38.18181818181817
